DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIANCE,HOUR,MONTH,DAY_OF_WEEK,TEMP_DIFF
2020-05-16 12:45:00,11154.736201363638,1088.891558409091,4001.714286,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553333334,0.8122406413333334,12,5,5,23.011700733333342
2020-05-16 13:00:00,8699.341720772727,850.9735389636364,4252.125,4135001,HmiyD2TTLFNqkNe,31.31397713333333,52.8518024,0.636164586,13,5,5,21.537825266666665
2020-05-16 13:15:00,10626.508117272728,1038.3491883636364,4497.0,4135001,HmiyD2TTLFNqkNe,31.66299653333333,52.0534832,0.7332435986666667,13,5,5,20.39048666666667
2020-05-16 13:30:00,8436.219967409092,825.3967532454545,4725.142857,4135001,HmiyD2TTLFNqkNe,31.617256666666663,49.747872,0.5838647386666667,13,5,5,18.13061533333334
2020-05-16 13:45:00,7061.811688318182,691.4637987,4919.0,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.5023924839999999,13,5,5,15.933622600000003
2020-05-16 14:00:00,6286.546266272728,615.8634740181818,5082.428571,4135001,HmiyD2TTLFNqkNe,31.423628733333334,46.57489593333333,0.435684946,14,5,5,15.151267199999996
2020-05-16 14:15:00,8538.385552,835.4613636363637,5246.571429,4135001,HmiyD2TTLFNqkNe,31.98976833333333,47.82889013333333,0.5959771373333332,14,5,5,15.839121800000001
2020-05-16 14:30:00,7449.915584454546,729.3870941545455,5461.375,4135001,HmiyD2TTLFNqkNe,32.24326421428572,48.35548621428571,0.5345009864285714,14,5,5,16.11222199999999
2020-05-16 14:45:00,7294.942370136364,714.2929383136363,5645.857143,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359726666666,0.5149644066666667,14,5,5,13.853399666666661
2020-05-16 15:00:00,7170.9569805,702.2090097363636,5825.0,4135001,HmiyD2TTLFNqkNe,32.436879733333335,45.77020906666667,0.5036263826666665,15,5,5,13.333329333333339
2020-05-16 15:15:00,5935.646103909091,581.6065746772728,5992.285714,4135001,HmiyD2TTLFNqkNe,32.52414946666667,45.840537533333325,0.419735824,15,5,5,13.316388066666654
2020-05-16 15:30:00,5062.1314935909095,496.3133116954545,6128.0,4135001,HmiyD2TTLFNqkNe,32.328025399999994,43.170092666666655,0.349962358,15,5,5,10.84206726666666
2020-05-16 15:45:00,3857.9756493181817,379.1113636409091,6239.0,4135001,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666656,0.261408532,15,5,5,7.711047399999991
2020-05-16 16:00:00,3376.764610454545,331.9610389545455,6329.0,4135001,HmiyD2TTLFNqkNe,32.029101733333334,37.712012,0.2276812526666666,16,5,5,5.682910266666667
2020-05-16 16:15:00,2849.6574674545454,279.56842532727273,6408.142857,4135001,HmiyD2TTLFNqkNe,31.9597596,36.301157466666666,0.191869824,16,5,5,4.341397866666664
2020-05-16 16:30:00,2599.6534091363637,254.94342533181816,6477.75,4135001,HmiyD2TTLFNqkNe,31.90710457142857,35.77269607142857,0.1755969835714285,16,5,5,3.8655915000000007
2020-05-16 16:45:00,2213.9886364090908,217.07094155454544,6536.857143,4135001,HmiyD2TTLFNqkNe,31.88745533333333,34.781236066666665,0.150128168,16,5,5,2.893780733333333
2020-05-16 17:00:00,1966.2077921818184,192.7408279272727,6589.375,4135001,HmiyD2TTLFNqkNe,31.747082466666665,33.73915806666666,0.1337432077333333,17,5,5,1.9920755999999962
2020-05-16 17:15:00,1602.2800325454546,156.73051947727274,6634.0,4135001,HmiyD2TTLFNqkNe,31.540801866666666,32.74589640000001,0.109053603,17,5,5,1.205094533333341
2020-05-16 17:30:00,1176.4448052272728,114.39797077727272,6668.0,4135001,HmiyD2TTLFNqkNe,31.300166866666668,31.599767866666667,0.0795873111333333,17,5,5,0.2996009999999991
2020-05-16 17:45:00,751.5413961090909,72.86826298681818,6691.857143,4135001,HmiyD2TTLFNqkNe,31.0485982,30.124161733333327,0.0504507636666666,17,5,5,-0.9244364666666733
